source_json,test_id,subject,topic_name,total_questions,question_number,type,question_text,correct_answer,option_a,option_b,option_c,option_d,solution,image_data,hint_image,option_images_json,option_image_a,option_image_b,option_image_c,option_image_d,extra_question_images,solution_images,raw_question_json
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,150,single_type,"If the subnormal at any point

**Options:**
-",b,[Missing option text],1/2,2,2,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,151,single_type,"If $f(x) = 2x^3 + 9x^2 + \lambda x + \frac{1}{2}$ is a decreasing function in the interval $(-2, -1)$, then $\lambda =$

**Options:**
-",a,12,12,6,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,152,single_type,"The shortest distance between

**Options:**
-",a,$\frac{3\sqrt{2}}{2}$,$\frac{2\sqrt{3}}{2}$,$\frac{3\sqrt{2}}{\sqrt{2}}$,$\frac{\sqrt{3}}{}$ [Incomplete option text],,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,153,single_type,"The function $f(x) = x\sqrt{ax}$

**Options:**
-",a,Increases on the interval,Decreases on the interval,"Decreases on the interval $(0, 3a/4)$","Increases on the interval $(3a/4,",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,154,single_type,"Which one of the following is correct?
If $y = x^5 - 5x^4 + 5x^3 - 1$, then

**Options:**
-",c,$y$ is maximum at $x = 3$ and,$y$ is minimum at $x = 1$,$y$ is neither maximum nor minimum at $x = 0$,None of the above,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,155,single_type,"The tangent to the curve $y = 2x^2 - x + 1$ is parallel to the line $y = 3x + 9$ at the point

**Options:**
-",d,[Missing option text],"$(2, -1)$","$(2, 1)$","$(1, 2)$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,156,single_type,"The point of inflexion for the

**Options:**
-",b,[Missing option text],"$(0, 0)$","$(1, 0)$","$(0, 1)$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,157,single_type,"Consider the following statements:
S: Both $\sin x$ and $\cos x$ are decreasing function in $\left(\frac{\pi}{2}, \pi\right)$.
R: If a differentiable function decreases on $(a,",d,Both S and R are wrong,"$, then its derivative also decreases in $(a,",S is correct and R is the correct explanation for S,"S is correct, R is wrong",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,158,single_type,"A missile is fired from the ground level rises $x$ metres vertically upwards in $t$ seconds where $x = 100t - \frac{25}{2}t^2$. The maximum height reached is

**Options:**
-",a,200 m,125 m,160 m,190 m,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,159,single_type,"The function $f(x)$

**Options:**
-",c,"Increasing in $(1, \infty)$","Decreasing in $(1, \infty)$",[Missing option text],"Decreasing in $(1, e)$ and increasing in $(e, \infty)$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,160,single_type,"Let $f$, $g$ and $h$ be real-valued functions defined on the interval $[0, 1]$ by $f(x) = e^{x^2} + e^{-x^2}$, $g(x) = xe^{x^2} + e^{-x^2}$ and $h(x) = x^2 e^{x^2} + e^{-x^2}$. If $a, b$ and $c$ denote respectively, the absolute maximum of $f$, $g$ and $h$ on $[0,1]$, then
**Options:**
-",d,[Missing option],$a = c$ and $a \neq b$,$a \neq b$ and $c \neq b$,$a = b = c$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,161,single_type,"The area of the region bounded by $x$-axis, $y$-axis and the line $y=2$ cuts the curve in the first quadrant is

**Options:**
-",b,2,3,3,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,162,single_type,"If $f(x) = x^2 + 32x + 5$, then
**Options:**
-",c,"$f(x) = f(-x)$, for all $x$","$f(x) \neq 1$, for all $x = 0$","$f''(x) > 0$, for all $x$","$f(x) > 1$, for $x \le 4$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,163,single_type,"The points of extremum of the function $\phi(x) = \int_{1}^{x} e^{-t^{2}/2} (1-t^{2}) dt$, are
**Options:**
-",b,"$x = 0, 1$","$x = 1, -1$",$x = 1/2$,$x = -1/2$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,164,single_type,"The function $f$ is increasing, if
**Options:**
-",d,$x > 2$ and also $x$ is [missing],$x > 2$ and also $x < 0$,$x > -2$ and also [missing],[Missing option],,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,165,single_type,"How many solutions does the equation $x^7 + \dots$ have?
**Options:**
-",,5,7,1,3,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,166,single_type,"The function $f(x) = 2x^3 - 3x^2 + 90x + 174$ is increasing in
**Options:**
-",d,$\frac{1}{2} < x < 1$,$\frac{1}{2} < x < 2$,$3 < x < \frac{\pi}{4}$,$-\infty < x < \infty$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,167,single_type,"If the curve $y = ax^3 + bx^2 + cx$ is inclined at $45^\circ$ to the $x$-axis at $(0,0)$ but touches the $x$-axis at $(1,0)$, then
**Options:**
-",a,"$a = 1, b = -2, c = 1$","$a = 1, b = 1, c = -1$","$a = -2, b = 1, c = 1$","$a = -1, b = 2, c = 1$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,168,single_type,"Given $P(x) = x^4 + k$, where $k$ is a constant related to $P(1)$. In the interval $[-1,1]$:
**Options:**
-",b,$P(-1)$ is the minimum and $P(1)$ is the maximum,$P(-1)$ is not minimum but $P(1)$ is the maximum,$P(-1)$ is the minimum and $P(1)$ is not the maximum,Neither $P(-1)$ is the minimum nor $P(1)$ is the maximum,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,169,single_type,"The radius of a sphere is $\lambda$. If its radius is increasing at a unit rate, then the rate of increase of its volume is
**Options:**
-",c,$\frac{4\pi\lambda}{3}$,$4\pi\lambda$,$4\pi\lambda^2$,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,170,single_type,"The real number $x$ for which the sum at $x$ equals to:
**Options:**
-",b,2,[Missing option],[Missing option],2,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,171,single_type,"A function $f$ is defined. Which of the following statements is true in $[0, \pi]$?
**Options:**
-",d,"$f$ is continuous in the interval $[0, \pi]$","$f$ is decreasing in the interval $[0, \pi]$",$f$ attains maximum at $x = \frac{\pi}{2}$,$f$ attains minimum at $x = \pi$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,173,single_type,"The equation of the tangent to the curve $y = e^{-x}$ at the point where the curve cuts the line $x = 1$, is
**Options:**
-",c,$x + y = e$,$e(x + y) = 1$,$y + ex = 1$,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,174,single_type,"The values of $x$ for which the function $(a + 2)x^3 - 3ax^2 + 9ax - 1$ decreases monotonically throughout for all real $x$ are
**Options:**
-",d,$a < -2$,[Missing option],$-3 < a < 0$,[Missing option],,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,175,single_type,"The circumference of a circle is measured as $56 \text{ cm}$ with an error $0.02 \text{ cm}$. The percentage error in its area is
**Options:**
-",c,1/7,1/28,1/14,1/56,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,176,single_type,"$OB$ and $OC$ are two roads making an angle of $120^\circ$. Car X travels along $OB$ at $8 \text{ km/h}$ and Car Y travels along $OC$ at $4 \text{ km/h}$. The rate at which the shortest distance between X and Y is increasing after $1 \text{ h}$ is
**Options:**
-",a,$\sqrt{37} \text{ km/h}$,$37 \text{ km/h}$,$13 \text{ km/h}$,$\sqrt{13} \text{ km/h}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,177,single_type,"A particle moves along a straight line according to the law $s = 16 - 2t + 3t^3$, where $s$ in metres is the distance from a fixed point at the end of $t$ seconds. The acceleration at the end of $2 \text{ s}$ is
**Options:**
-",c,$36 \text{ m/s}^2$,$34 \text{ m/s}^2$,$36 \text{ m}$,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,178,single_type,"The function $f(x) = \sin^{4}x + \cos^{4}x$ increases, if
**Options:**
-",b,$0 < x < \pi/8$,$\pi/4 < x < 3\pi/8$,$3\pi/8 < x < 5\pi/8$,$5\pi/8 < x < 3\pi/4$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,179,single_type,"The abscissa of the points, where the tangent to curve $y = x^3 - 3x^2 - 9x + 5$ is parallel to $x$-axis, are
**Options:**
-",d,$x = 0 \text{ and } 0$,$x = 1 \text{ and } -1$,$x = 1 \text{ and } -3$,$x = -1 \text{ and } 3$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,180,single_type,"If $a^2x^4 + b^2y^4 = c^6$, then maximum value of $xy$ is
**Options:**
-",c,$\frac{c^2}{\sqrt{ab}}$,$\frac{c^3}{ab}$,$\frac{c^3}{\sqrt{2ab}}$,$\frac{c^3}{2ab}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,181,single_type,"The point $(0, 3)$ is nearest to the curve $x^2 = 2y$ at
**Options:**
-",c,"$(2\sqrt{2}, 0)$","$(0, 0)$","$(2, 2)$",None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,182,single_type,"If the curves $\frac{x^2}{a^2} + \frac{y^2}{12} = 1$ and $y^3 = 8x$ intersect at right angle then the value of $a^2$ is equal to
**Options:**
-",d,16,12,8,4,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,183,single_type,"A spherical balloon is being inflated. The rate of increase of its surface area when the radius is $10 \text{ cm}$ and its radius is increasing at $1 \text{ cm/minute}$ is
**Options:**
-",a,$10 \text{ cm}^3\text{/minute}$,$20 \text{ cm}^3\text{/minute}$,$2 \text{ cm}^3\text{/minute}$,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,184,single_type,"Twenty two meters are available for fencing a rectangular garden. To get the largest possible surface area, the length of the shorter side is
**Options:**
-",d,$4 \text{ m}$,$3 \text{ m}$,$6 \text{ m}$,$5 \text{ m}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,185,single_type,"The equation of tangent to the curve $y = x^2 - 1$ at $(1, 0)$ is:
**Options:**
-",a,$y = x \pm 1$,$y = x - 1/2$,[Missing option],$y = 1 - x$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,186,single_type,"The angle between the curves $y = e^{-x}$ and $y = e^x$ at their intersection is
**Options:**
-",d,$30^\circ$,$45^\circ$,$60^\circ$,$90^\circ$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,187,single_type,"If the velocity $v$ of a particle moving along a straight line is related by $v^2 = a^2 - s^2$, where $s$ is the distance from a fixed point on the line, then its acceleration is equal to
**Options:**
-",b,$as$,$s$,$s^2$,$2s$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,188,single_type,"If $f(x) = x^{\alpha} \log x$ has a local extremum at $x = e$, then $\alpha$ is
**Options:**
-",d,2,1,0,1/2,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,189,single_type,"Define $f(x) = \int_0^x \sin t dt$. Then
**Options:**
-",a,"$f$ is decreasing only in the interval $(0, \frac{1}{2})$","$f$ is decreasing in the interval $[0, \pi]$",$f$ attains maximum at $x = \frac{\pi}{2}$,$f$ attains minimum at $x = \pi$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,190,single_type,"If the area of the triangle, included between the axes and any tangent to the curve $xy^n = a^{n+1}$ is constant, then the value of $n$ is
**Options:**
-",c,1,2,1,2,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,191,single_type,"If $a$ and $b$ are positive numbers such that $a > b$, then the minimum value of $a \sec \theta - b \tan \theta \left( 0 < \theta < \frac{\pi}{2} \right)$ is
**Options:**
-",d,$\frac{1}{\sqrt{a^2 - b^2}}$,$\frac{1}{\sqrt{a^2 + b^2}}$,$\sqrt{a^2 + b^2}$,$\sqrt{a^2 - b^2}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,192,single_type,"If $g(x) = \min(x, x^2)$, where $x \in \mathbb{R}$, then
**Options:**
-",a,$g(x)$ is an increasing function,$g(x)$ is a decreasing function,$g(x)$ is a constant function,$g(x)$ is a continuous function,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,193,single_type,"The maximum distance from the origin of a point on the curve $x = a \sin t - b \sin \left(\frac{at}{b}\right)$, $y = a \cos t - b \cos \left(\frac{at}{b}\right)$, both $a, b > 0$, is

**Options:**
-",b,$a-b$,$a+b$,$\sqrt{a^2 + b^2}$,$\sqrt{a^2-b^2}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,194,single_type,"If the function $f(x) = x^3 + 3(a-7)x^2 + 3(a^2-9)x - 1$ has positive points of extremum then
**Options:**
-",b,"$a \in (3, \infty) \cup (-\infty, -3)$","$a \in (-\infty, -3) \cup (3, 29/7)$","$a \in (-\infty, 7)$","$a \in (-\infty, 29/7)$",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,195,single_type,"The minimum value of $e^{(2x^2 - 2x + 1) \sin^2 x}$ is

**Options:**
-",b,1,[Missing Option],2,3,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,196,single_type,"If the function $f(x) = x^3 - 6x^2 + ax + 11$ satisfies Rolle's theorem in the interval $[1, 3]$ and $f'\left(\frac{2\sqrt{3}+1}{\sqrt{3}}\right) = 0$, then

**Options:**
-",d,$a = -11$,$a = -6$,$a = 6$,$a = 11$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,197,single_type,"If a point is moving in a line such that its velocity is inversely proportional to the square of its distance covered, then its acceleration is inversely proportional to
**Options:**
-",a,Cube of the distance,The distance,Square of the distance,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,198,single_type,"The angle between the curve $y = a^x$ and $y = b^x$ at their intersection point is equal to
**Options:**
-",d,$\tan^{-1} \left( \frac{a-b}{1+ab} \right)$,$\tan^{-1} \left( \frac{a+b}{1-ab} \right)$,$\tan^{-1} \left( \frac{\log b + \log a}{1 + \log a \log b} \right)$,$\tan^{-1} \left( \frac{\log a - \log b}{1 + \log a \log b} \right)$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,199,single_type,"The range of values of $a$ for which the function $f(x) = (a^2 - 7a + 12) \cos x + 2(a-4)x + 3e^5$ possess critical points, is

**Options:**
-",b,"$(1,5)$","$(1, 4) \cup (4, 5)$","$(1,4)$",None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,200,single_type,The set of values of $a$ for which the function $f(x) = 2e^x - ae^{-x} + (2a +,a,"$ is increasing on $R$, is

**Options:","$(-\infty, 0)$","$(-\infty, \infty)$",None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,201,single_type,"A man of $2 \text{ m}$ height walks at a uniform speed of $6 \text{ km/h}$ away from a lamp post of $6 \text{ m}$ height. The rate at which the length of his shade increases is
**Options:**
-",c,$2 \text{ km/h}$,$1 \text{ km/h}$,$3 \text{ km/h}$,$6 \text{ km/h}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,202,single_type,"The function $f(x) = \int_1^x (t-1)(t-2)^2(t-3)^3(t-4)^4(t-5)^5 dt$ has local minimum at $x = $

**Options:**
-",d,[Missing Option],[Missing Option],2,"3

### Question [Unnumbered 1]
Let $f(x) = \begin{cases} x^{2} + 3x + \sin x \left( 3 + \sin \frac{1}{x} \right), & x \neq 0 \\ 0, & x = 0 \end{cases}$, then the number of points (where $f(x)$ attains its minimum value) is

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,203,numerical,"**Options:**
- a)
- b)
- c)
- d)",b,,,,,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,206,single_type,"The function $f(x)$ given by $f(x) = \begin{vmatrix} x+1 & 1 & x \\ 1 & x+1 & 1 \\ x & 1 & x+1 \end{vmatrix}$ is increasing on

**Options:**
-",c,$R$,"$(-2,0)$","$R - [-2, 0]$",None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,207,single_type,"If the function $f(x) = \frac{a}{x}+x^2$ has a maximum at $x = -1$, then $a$ is equal to

**Options:**
-",d,1,16,1,4,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,208,single_type,"The length of subtangent to the curve $x^2y^2 = a^4$ at the point $(-a,",c,"$ is

**Options:",$2a$,$a$,$4a$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,209,single_type,"The function $f(x) = \left(\frac{e^{2x} - 1}{e^{2x} + 1}\right)$ is

**Options:**
-",a,An increasing function,A decreasing function,[Missing Option],None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,210,single_type,"The function $f(x) = \log(1+x) - \frac{2x}{2+x}$ is increasing on

**Options:**
-",a,"$(0, \infty)$","$(-\infty, 0)$",[Missing Option],[Missing Option],,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,211,single_type,"If the area of the triangle included between the axes and any tangent to the curve $x^n y = a^n$ is constant, then $n$ is equal to

**Options:**
-",a,1,2,3/2,"4

### Question [Unnumbered 2]
[Question text too fragmented to reconstruct]

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,213,single_type,"The area of the triangle formed by the tangent to the curve $y^2 = x^3$ at the point $(1,1)$ and the coordinate axes, lies in the first quadrant. Its area is:

**Options:**
-",c,1,3,3,"1

### Question [Unnumbered 3]
The length of the normal to the curve $x = a(\theta + \sin \theta)$, $y = a(1 - \cos \theta)$ at any point is

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,215,single_type,"A circular metal plate is heated so that its radius increases at a rate of $0.1 \text{ mm}$ per minute. Then the rate at which the plate's area is increasing when the radius is $50 \text{ cm}$ is

**Options:**
-",b,$10 \pi \text{ mm/minute}$,$100 \pi \text{ mm/minute}$,$\pi \text{ mm/minute}$,$-\pi \text{ mm/minute}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,216,single_type,"An isosceles triangle of vertical angle $2\theta$ is inscribed in a circle of radius $a$. Then area of the triangle is maximum when $\theta = $

**Options:**
-",a,$\pi/6$,$\pi/4$,$\pi/3$,$\pi/2$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,217,single_type,"Let $f(x) = \cot^{-1} \{g(x)\}$, where $g(x)$ is an increasing function on the interval $(0,\pi)$. Then, $f(x)$ is

**Options:**
-",b,"Increasing on $(0, \pi)$","Decreasing on $(0, \pi)$","Increasing on $(0, \pi/2)$ and decreasing on $(\pi/2, \pi)$","None of these

### Question [Unnumbered 4]
[Question text too fragmented to reconstruct]

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,220,single_type,"The point in the interval $[0, 2\pi]$ where $f(x) = e^x \sin x$ has maximum slope is

**Options:**
-",b,$\frac{\pi}{4}$,$\frac{\pi}{2}$,$\pi$,"None of these

### Question [Unnumbered 6]
[Question text too fragmented to reconstruct]

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,222,single_type,"The curve $x = y^2$ and $xy = y^2$
(Note: The question text is incomplete as it lacks a predicate, and the provided options are generic and unlikely to relate directly to the curves stated without further context.)

**Options:**
-",d,,$4k^2 = 1$,,$8k^2 = 1$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,223,single_type,"A spherical balloon inflates at the rate of $30 \text{ ft}^3/\text{min}$. Then, the rate at which its radius increases when it reaches the value $15 \text{ ft}$, is

**Options:**
-",a,$\frac{1}{30\pi} \text{ ft/min}$,$\frac{1}{15\pi} \text{ ft/min}$,$\frac{1}{20} \text{ ft/min}$,$\frac{1}{15} \text{ ft/min}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,224,single_type,"The maximum value of $x^{1/x}$ is:
(Note: The original text was highly fragmented: ""The maximum value of $\left(\frac{1}{x}\right)$ $\int_{0}^{2x^2}$ , is"". This reconstruction is based on common calculus problems that result in $e^{1/e}$ as an option, and another question (259) which clearly asks for a similar maximum value.)

**Options:**
-",b,$e$,$e^{1/e}$ (Reconstructed from `<sup>e</sup> √e` to be consistent with $e^{1/e}$),1,$e^{1/e}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,225,single_type,"If the function $f(x) = 2x^3 - 9ax^2 + 12a^2x + 1$ attains its maximum and minimum at $p$ and $q$ respectively such that $p^2 = q$, then $a$ is equal to

**Options:**
-",c,0,1,2,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,226,single_type,"The point on the curve $\sqrt{x} + \sqrt{y} = \sqrt{a}$, the normal at which is parallel to the $x$-axis, is:
(Note: `$\overline{z}$` was interpreted as `+` for $\sqrt{x} + \sqrt{y} = \sqrt{a}$.)

**Options:**
-",b,"(0, 0)","(0,","(a, 0)","(a,",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,227,single_type,"A circle with its centre on the $y$-axis and passing through the point $(7,3)$ has minimum radius:
(Note: The question implies a specific radius, which is achieved for the minimum radius condition. Without this assumption, the radius is not unique.)

**Options:**
-",b,$\sqrt{58}$,7,3,4,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,228,single_type,"If $x - 2y = 4$, the minimum value of $xy$ is:

**Options:**
-",a,2,0,0,3,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,229,single_type,"The equation of motion of a particle moving along a straight line is $s=2t^3 - 9t^2 + 12t$, where the units of $s$ and $t$ are centimeter and second. The acceleration of the particle will be zero after:

**Options:**
-",a,$\frac{3}{2}\text{s}$,$\frac{2}{3}\text{s}$,$\frac{1}{2}\text{s}$,1s,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,230,single_type,"The function $f(x) = x^3 + x$ is increasing in the interval

**Options:**
-",c,"$(1,\infty)$","$(-1,\infty)$","$(-\infty, \infty)$","$(0, \infty)$

### Question [Unnumbered 7]
[Question text too fragmented to reconstruct]

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,232,single_type,"Let $n$ be a positive integer. If $c = 3/4$ satisfies Rolle's theorem for the function $f(x) = 2x(x-3)^n$ on the interval $[0,3]$, then $n$ is:
(Note: ""If the interval $[0,3]$ is $3/4$"" was interpreted as the value of $c$ for Rolle's Theorem.)

**Options:**
-",c,5,2,3,4,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,233,single_type,"If a polynomial $P(x) = a_n x^n + a_{n-1} x^{n-1} + \dots + a_1 x + a_0$ has a positive root $\alpha$ and $P(0)=0$, then the equation $P'(x) = n a_n x^{n-1} + (n-1)a_{n-1} x^{n-2} + \dots + a_1 = 0$ has:
(Note: The given equation `n a_n x^{n-1} + (n-1)a_{n-1} x^n` was corrected to be a standard derivative `n a_n x^{n-1} + (n-1)a_{n-1} x^{n-2} + \dots + a_1`. The condition $P(0)=0$ was added to allow for application of Rolle's theorem based on common problem types and the options.)

**Options:**
-",a,A positive root less than $\alpha$,A positive root larger than $\alpha$,A negative root,No positive root,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,234,single_type,"The maximum value of $f(x)$ is

**Options:**
-",c,$-\frac{1}{4}$,$-\frac{1}{3}$,$\frac{1}{4}$,"$\frac{1}{5}$

### Question [Unnumbered 8]
[Question text too fragmented to reconstruct]

**Options:",,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,235,numerical,"**Options:**
- a) 
- b) 
- c) 
- d)",a,,,,,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,236,single_type,"The line $\frac{x}{a} + \frac{y}{b} = 2$ touches the curve $\frac{x^n}{a^n} + \frac{y^n}{b^n} = 2$, at:
(Note: The curve was reconstructed from fragmented text ""$\frac{x^n}{a^n} + \frac{y}{b}\frac{1}{2^{n}} = 2$"" to a standard form for a curve that is tangent to the given line.)

**Options:**
-",c,"(b,","(-b,",,None of these,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,237,single_type,"If the velocity of a particle is proportional to its distance from a fixed point, then its acceleration is

**Options:**
-",d,Proportional to $s$,Proportional to $\frac{1}{s^2}$,Proportional to $\frac{1}{s}$,A constant,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,238,single_type,"The function $f(x) = x^2 e^{-2x}$, $x > 0$. Then, the maximum value of $f(x)$ is:
(Note: The calculated maximum value is $e^{-2}$. This value does not appear directly in the options.)

**Options:**
-",c,1,$\frac{1}{2\rho}$,$\frac{1}{2}$,$\frac{4}{a^4}$,,,,,,,,,,,
Test_ID-736-MATHEMATICS.json,736,MATHEMATICS,TEST PAPER,513,239,numerical,"If $ax + \frac{b}{x} \ge c$ for all $x > 0$ (assuming $x>0$ for AM-GM inequality, and $a,b > 0$), then:

**Options:**
- b) $ab < \frac{c^2}{4}$",a,,,,,,,,,,,,,,,
